date,state,fips,cases,deaths
2021-03-31,Missouri,29,588900,8977
2021-03-31,Montana,30,104677,1437
2021-03-31,Nebraska,31,209602,2282
2021-03-31,Nevada,32,303799,5249
2021-03-31,New Hampshire,33,84176,1238
2021-03-31,New Jersey,34,908812,24528
2021-03-31,New Mexico,35,191652,3939
2021-03-31,New York,36,1871595,49790
2021-03-31,North Carolina,37,915456,12137
2021-03-31,North Dakota,38,103123,1498
2021-03-31,Northern Mariana Islands,69,159,2
2021-03-31,Ohio,39,1017566,18609
2021-03-31,Oklahoma,40,438364,4953
2021-03-31,Oregon,41,165013,2396
2021-03-31,Pennsylvania,42,1030415,25150
2021-03-31,Puerto Rico,72,140720,2113
2021-03-31,Rhode Island,44,137329,2619
2021-03-31,South Carolina,45,551630,9146
2021-03-31,South Dakota,46,117759,1935
2021-03-31,Tennessee,47,797531,11798
2021-03-31,Texas,48,2790030,48537
2021-03-31,Utah,49,385700,2122
2021-03-31,Vermont,50,19275,227
2021-03-31,Virgin Islands,78,2907,26
2021-03-31,Virginia,51,618976,10252
2021-03-31,Washington,53,366907,5309
2021-03-31,West Virginia,54,141738,2676
2021-03-31,Wisconsin,55,636250,7316
2021-03-31,Wyoming,56,56310,700
2021-04-01,Alabama,01,515866,10553
2021-04-01,Alaska,02,62785,299
2021-04-01,Arizona,04,842200,16977
2021-04-01,Arkansas,05,330609,5636
2021-04-01,California,06,3671690,59396
2021-04-01,Colorado,08,466368,6183
2021-04-01,Connecticut,09,312468,7900
2021-04-01,Delaware,10,95188,1559
2021-04-01,District of Columbia,11,44656,1066
2021-04-01,Florida,12,2064517,33493
2021-04-01,Georgia,13,1036700,18536
2021-04-01,Guam,66,8779,135
2021-04-01,Hawaii,15,29888,460
2021-04-01,Idaho,16,181023,1967
2021-04-01,Illinois,17,1251829,23601
2021-04-01,Indiana,18,691001,13048
2021-04-01,Iowa,19,352137,5751
2021-04-01,Kansas,20,304685,4913
2021-04-01,Kentucky,21,431160,6172
2021-04-01,Louisiana,22,445469,10161
2021-04-01,Maine,23,50788,744
2021-04-01,Maryland,24,413113,8303
2021-04-01,Massachusetts,25,638339,17217
2021-04-01,Michigan,26,751999,17165
2021-04-01,Minnesota,27,521745,6938
2021-04-01,Mississippi,28,305417,7048
2021-04-01,Missouri,29,589546,8981
2021-04-01,Montana,30,104865,1438
2021-04-01,Nebraska,31,210155,2282
2021-04-01,Nevada,32,304131,5256
2021-04-01,New Hampshire,33,84539,1245
2021-04-01,New Jersey,34,914420,24591
2021-04-01,New Mexico,35,191946,3944
2021-04-01,New York,36,1880768,49872
2021-04-01,North Carolina,37,917474,12160
2021-04-01,North Dakota,38,103331,1498
2021-04-01,Northern Mariana Islands,69,159,2
2021-04-01,Ohio,39,1020041,18609
2021-04-01,Oklahoma,40,438777,4953
2021-04-01,Oregon,41,165524,2398
2021-04-01,Pennsylvania,42,1034263,25179
2021-04-01,Puerto Rico,72,141085,2118
2021-04-01,Rhode Island,44,137848,2624
2021-04-01,South Carolina,45,552681,9174
2021-04-01,South Dakota,46,117989,1938
2021-04-01,Tennessee,47,799226,11809
2021-04-01,Texas,48,2793685,48651
2021-04-01,Utah,49,386188,2125
2021-04-01,Vermont,50,19523,227
2021-04-01,Virgin Islands,78,2907,26
2021-04-01,Virginia,51,620801,10268
2021-04-01,Washington,53,368049,5316
2021-04-01,West Virginia,54,142233,2683
2021-04-01,Wisconsin,55,637117,7327
2021-04-01,Wyoming,56,56389,700
2021-04-02,Alabama,01,516266,10607
2021-04-02,Alaska,02,62987,299
2021-04-02,Arizona,04,843132,16989
2021-04-02,Arkansas,05,330753,5639
2021-04-02,California,06,3675457,59601
2021-04-02,Colorado,08,468002,6184
2021-04-02,Connecticut,09,313956,7904
2021-04-02,Delaware,10,95590,1565
2021-04-02,District of Columbia,11,44807,1069
2021-04-02,Florida,12,2071007,33585
2021-04-02,Georgia,13,1038351,18592
2021-04-02,Guam,66,8781,137
2021-04-02,Hawaii,15,30140,460
2021-04-02,Idaho,16,181298,1969
2021-04-02,Illinois,17,1254866,23626
2021-04-02,Indiana,18,692207,13069
2021-04-02,Iowa,19,352714,5754
2021-04-02,Kansas,20,305137,4932
2021-04-02,Kentucky,21,431785,6192
2021-04-02,Louisiana,22,445469,10161
2021-04-02,Maine,23,51189,744
2021-04-02,Maryland,24,414570,8319
2021-04-02,Massachusetts,25,640779,17249
2021-04-02,Michigan,26,758101,17185
2021-04-02,Minnesota,27,524281,6942
2021-04-02,Mississippi,28,305701,7051
2021-04-02,Missouri,29,590234,8985
2021-04-02,Montana,30,104992,1454
2021-04-02,Nebraska,31,211136,2282
2021-04-02,Nevada,32,304470,5260
2021-04-02,New Hampshire,33,85010,1245
2021-04-02,New Jersey,34,918949,24615
2021-04-02,New Mexico,35,192152,3951
2021-04-02,New York,36,1888823,49946
2021-04-02,North Carolina,37,917474,12161
2021-04-02,North Dakota,38,103492,1498
2021-04-02,Northern Mariana Islands,69,159,2
2021-04-02,Ohio,39,1021718,18643
2021-04-02,Oklahoma,40,439149,4953
2021-04-02,Oregon,41,166014,2402
2021-04-02,Pennsylvania,42,1038349,25206
2021-04-02,Puerto Rico,72,141595,2121
2021-04-02,Rhode Island,44,138255,2630
2021-04-02,South Carolina,45,554031,9179
2021-04-02,South Dakota,46,118186,1938
2021-04-02,Tennessee,47,799445,11809
2021-04-02,Texas,48,2795691,48752
2021-04-02,Utah,49,386610,2131
2021-04-02,Vermont,50,19755,228
2021-04-02,Virgin Islands,78,2907,26
2021-04-02,Virginia,51,622339,10279
2021-04-02,Washington,53,369319,5325
2021-04-02,West Virginia,54,142653,2688
2021-04-02,Wisconsin,55,637988,7338
2021-04-02,Wyoming,56,56447,700
2021-04-03,Alabama,01,516615,10637
2021-04-03,Alaska,02,62987,299
2021-04-03,Arizona,04,843838,16991
2021-04-03,Arkansas,05,330970,5641
2021-04-03,California,06,3678343,59675
2021-04-03,Colorado,08,469052,6187
2021-04-03,Connecticut,09,313956,7904
2021-04-03,Delaware,10,96077,1565
2021-04-03,District of Columbia,11,44932,1070
2021-04-03,Florida,12,2077024,33651
2021-04-03,Georgia,13,1039632,18623
2021-04-03,Guam,66,8785,137
2021-04-03,Hawaii,15,30246,464
2021-04-03,Idaho,16,181309,1969
2021-04-03,Illinois,17,1257605,23635
2021-04-03,Indiana,18,693258,13074
2021-04-03,Iowa,19,353207,5822
2021-04-03,Kansas,20,305137,4932
2021-04-03,Kentucky,21,432287,6210
2021-04-03,Louisiana,22,445469,10161
2021-04-03,Maine,23,51468,745
2021-04-03,Maryland,24,415845,8342
2021-04-03,Massachusetts,25,643232,17281
2021-04-03,Michigan,26,767273,17249
2021-04-03,Minnesota,27,526345,6953
2021-04-03,Mississippi,28,305991,7055
2021-04-03,Missouri,29,590697,8988
2021-04-03,Montana,30,105092,1465
2021-04-03,Nebraska,31,211570,2285
2021-04-03,Nevada,32,304924,5274
2021-04-03,New Hampshire,33,85448,1247
2021-04-03,New Jersey,34,923394,24632
2021-04-03,New Mexico,35,192152,3951
2021-04-03,New York,36,1896534,50042
2021-04-03,North Carolina,37,917474,12161
2021-04-03,North Dakota,38,103609,1498
2021-04-03,Northern Mariana Islands,69,159,2
2021-04-03,Ohio,39,1024011,18643
2021-04-03,Oklahoma,40,439149,4953
2021-04-03,Oregon,41,166480,2406
2021-04-03,Pennsylvania,42,1043693,25243
2021-04-03,Puerto Rico,72,142387,2126
2021-04-03,Rhode Island,44,138255,2630
2021-04-03,South Carolina,45,555274,9196
2021-04-03,South Dakota,46,118361,1938
2021-04-03,Tennessee,47,799450,11809
2021-04-03,Texas,48,2797366,48828
2021-04-03,Utah,49,387057,2132
2021-04-03,Vermont,50,19905,229
2021-04-03,Virgin Islands,78,2907,26
2021-04-03,Virginia,51,623881,10287
2021-04-03,Washington,53,370362,5326
2021-04-03,West Virginia,54,143106,2693
2021-04-03,Wisconsin,55,638777,7342
2021-04-03,Wyoming,56,56447,700
2021-04-04,Alabama,01,516809,10637
2021-04-04,Alaska,02,62987,299
2021-04-04,Arizona,04,844302,16994
2021-04-04,Arkansas,05,331054,5643
2021-04-04,California,06,3679968,59726
2021-04-04,Colorado,08,470757,6190
2021-04-04,Connecticut,09,313956,7904
2021-04-04,Delaware,10,96376,1566
2021-04-04,District of Columbia,11,45037,1070
2021-04-04,Florida,12,2081818,33673
2021-04-04,Georgia,13,1040572,18625
2021-04-04,Guam,66,8785,137
2021-04-04,Hawaii,15,30338,464
2021-04-04,Idaho,16,181309,1969
2021-04-04,Illinois,17,1260001,23654
2021-04-04,Indiana,18,694204,13074
2021-04-04,Iowa,19,353362,5822
2021-04-04,Kansas,20,305137,4932
2021-04-04,Kentucky,21,432344,6210
2021-04-04,Louisiana,22,445469,10161
2021-04-04,Maine,23,51763,745
2021-04-04,Maryland,24,417514,8350
2021-04-04,Massachusetts,25,643232,17281
2021-04-04,Michigan,26,767311,17249
2021-04-04,Minnesota,27,526345,6953
2021-04-04,Mississippi,28,306088,7055
2021-04-04,Missouri,29,591087,8988
2021-04-04,Montana,30,105150,1466
2021-04-04,Nebraska,31,211812,2285
2021-04-04,Nevada,32,305184,5274
2021-04-04,New Hampshire,33,85846,1249
2021-04-04,New Jersey,34,927195,24637
2021-04-04,New Mexico,35,192152,3951
2021-04-04,New York,36,1904141,50124
2021-04-04,North Carolina,37,917565,12161
2021-04-04,North Dakota,38,103670,1498
2021-04-04,Northern Mariana Islands,69,159,2
2021-04-04,Ohio,39,1024011,18643
2021-04-04,Oklahoma,40,439149,4953
2021-04-04,Oregon,41,166882,2407
2021-04-04,Pennsylvania,42,1046714,25250
2021-04-04,Puerto Rico,72,143022,2126
2021-04-04,Rhode Island,44,138255,2630
2021-04-04,South Carolina,45,555274,9196
2021-04-04,South Dakota,46,118361,1938
2021-04-04,Tennessee,47,799463,11809
2021-04-04,Texas,48,2798366,48848
2021-04-04,Utah,49,387401,2132
2021-04-04,Vermont,50,20149,229
2021-04-04,Virgin Islands,78,2907,26
2021-04-04,Virginia,51,625148,10329
2021-04-04,Washington,53,370409,5326
2021-04-04,West Virginia,54,143456,2695
2021-04-04,Wisconsin,55,639414,7341
2021-04-04,Wyoming,56,56447,700
2021-04-05,Alabama,01,516918,10638
2021-04-05,Alaska,02,63486,299
2021-04-05,Arizona,04,844921,16990
2021-04-05,Arkansas,05,331098,5648
2021-04-05,California,06,3683077,59788
2021-04-05,Colorado,08,471702,6190
2021-04-05,Connecticut,09,316655,7923
2021-04-05,Delaware,10,96577,1566
2021-04-05,District of Columbia,11,45112,1072
2021-04-05,Florida,12,2085298,33709
2021-04-05,Georgia,13,1041275,18625
2021-04-05,Guam,66,8792,137
2021-04-05,Hawaii,15,30427,464
2021-04-05,Idaho,16,181961,1975
2021-04-05,Illinois,17,1262345,23665
2021-04-05,Indiana,18,694918,13075
2021-04-05,Iowa,19,353829,5822
2021-04-05,Kansas,20,305489,4927
2021-04-05,Kentucky,21,432851,6267
2021-04-05,Louisiana,22,446737,10165
2021-04-05,Maine,23,51986,746
2021-04-05,Maryland,24,418374,8363
2021-04-05,Massachusetts,25,646220,17325
2021-04-05,Michigan,26,778517,17274
2021-04-05,Minnesota,27,527728,6963
2021-04-05,Mississippi,28,306158,7055
2021-04-05,Missouri,29,591607,8990
2021-04-05,Montana,30,105273,1466
2021-04-05,Nebraska,31,211958,2287
2021-04-05,Nevada,32,305361,5275
2021-04-05,New Hampshire,33,86125,1249
2021-04-05,New Jersey,34,930026,24649
2021-04-05,New Mexico,35,192595,3955
2021-04-05,New York,36,1910858,50195
2021-04-05,North Carolina,37,923688,12200
2021-04-05,North Dakota,38,103745,1497
2021-04-05,Northern Mariana Islands,69,159,2
2021-04-05,Ohio,39,1026929,18643
2021-04-05,Oklahoma,40,440022,4953
2021-04-05,Oregon,41,167219,2409
2021-04-05,Pennsylvania,42,1050649,25254
2021-04-05,Puerto Rico,72,143448,2131
2021-04-05,Rhode Island,44,139173,2629
2021-04-05,South Carolina,45,556469,9203
2021-04-05,South Dakota,46,118517,1938
2021-04-05,Tennessee,47,803028,11828
2021-04-05,Texas,48,2803306,48878
2021-04-05,Utah,49,387574,2133
2021-04-05,Vermont,50,20267,229
2021-04-05,Virgin Islands,78,2945,26
2021-04-05,Virginia,51,626171,10360
2021-04-05,Washington,53,372631,5338
2021-04-05,West Virginia,54,143733,2696
2021-04-05,Wisconsin,55,639765,7342
2021-04-05,Wyoming,56,56529,700
2021-04-06,Alabama,01,517114,10652
2021-04-06,Alaska,02,63566,299
2021-04-06,Arizona,04,845488,16997
2021-04-06,Arkansas,05,331261,5653
2021-04-06,California,06,3685338,59874
2021-04-06,Colorado,08,472941,6194
2021-04-06,Connecticut,09,317729,7930
2021-04-06,Delaware,10,96806,1567
2021-04-06,District of Columbia,11,45234,1074
2021-04-06,Florida,12,2090854,33779
2021-04-06,Georgia,13,1042793,18651
2021-04-06,Guam,66,8794,137
2021-04-06,Hawaii,15,30479,464
2021-04-06,Idaho,16,182315,1977
2021-04-06,Illinois,17,1265309,23673
2021-04-06,Indiana,18,695532,13084
2021-04-06,Iowa,19,354557,5835
2021-04-06,Kansas,20,305508,4927
2021-04-06,Kentucky,21,433269,6278
2021-04-06,Louisiana,22,446955,10174
2021-04-06,Maine,23,52276,746
2021-04-06,Maryland,24,419241,8378
2021-04-06,Massachusetts,25,648023,17337
2021-04-06,Michigan,26,784542,17332
2021-04-06,Minnesota,27,530740,6967
2021-04-06,Mississippi,28,306341,7073
2021-04-06,Missouri,29,592195,8999
2021-04-06,Montana,30,105470,1477
2021-04-06,Nebraska,31,212257,2288
2021-04-06,Nevada,32,305655,5297
2021-04-06,New Hampshire,33,86510,1249
2021-04-06,New Jersey,34,933738,24700
2021-04-06,New Mexico,35,192773,3963
2021-04-06,New York,36,1916964,50239
2021-04-06,North Carolina,37,924682,12211
2021-04-06,North Dakota,38,104005,1499
2021-04-06,Northern Mariana Islands,69,159,2
2021-04-06,Ohio,39,1028800,18741
2021-04-06,Oklahoma,40,440142,4953
2021-04-06,Oregon,41,167685,2432
2021-04-06,Pennsylvania,42,1055498,25291
2021-04-06,Puerto Rico,72,143637,2136
2021-04-06,Rhode Island,44,139549,2632
2021-04-06,South Carolina,45,557803,9204
2021-04-06,South Dakota,46,118680,1938
2021-04-06,Tennessee,47,803916,11866
2021-04-06,Texas,48,2807504,48965
2021-04-06,Utah,49,387874,2137
2021-04-06,Vermont,50,20373,229
2021-04-06,Virgin Islands,78,2945,26
2021-04-06,Virginia,51,627605,10401
2021-04-06,Washington,53,373227,5350
2021-04-06,West Virginia,54,144010,2707
2021-04-06,Wisconsin,55,640913,7350
2021-04-06,Wyoming,56,56619,701
2021-04-07,Alabama,01,517452,10652
2021-04-07,Alaska,02,63785,299
2021-04-07,Arizona,04,846241,17025
2021-04-07,Arkansas,05,331505,5660
2021-04-07,California,06,3687758,59976
2021-04-07,Colorado,08,473913,6195
2021-04-07,Connecticut,09,318767,7935
2021-04-07,Delaware,10,97042,1567
2021-04-07,District of Columbia,11,45328,1076
2021-04-07,Florida,12,2096739,33821
2021-04-07,Georgia,13,1044399,18714
2021-04-07,Guam,66,8797,137
2021-04-07,Hawaii,15,30552,464
2021-04-07,Idaho,16,182661,1984
2021-04-07,Illinois,17,1269002,23702
2021-04-07,Indiana,18,696749,13099
2021-04-07,Iowa,19,354828,5836
2021-04-07,Kansas,20,306077,4932
2021-04-07,Kentucky,21,434238,6295
2021-04-07,Louisiana,22,447655,10185
2021-04-07,Maine,23,52677,747
2021-04-07,Maryland,24,420712,8389
2021-04-07,Massachusetts,25,650573,17358
2021-04-07,Michigan,26,793898,17362
2021-04-07,Minnesota,27,532736,6986
2021-04-07,Mississippi,28,306611,7077
2021-04-07,Missouri,29,592986,9001
2021-04-07,Montana,30,105660,1490
2021-04-07,Nebraska,31,212785,2289
2021-04-07,Nevada,32,305929,5308
2021-04-07,New Hampshire,33,86935,1250
2021-04-07,New Jersey,34,937979,24744
2021-04-07,New Mexico,35,192989,3965
2021-04-07,New York,36,1923414,50332
2021-04-07,North Carolina,37,926071,12235
2021-04-07,North Dakota,38,104198,1499
2021-04-07,Northern Mariana Islands,69,160,2
2021-04-07,Ohio,39,1030864,18741
2021-04-07,Oklahoma,40,441906,6669
2021-04-07,Oregon,41,168129,2446
2021-04-07,Pennsylvania,42,1060102,25342
2021-04-07,Puerto Rico,72,143848,2139
2021-04-07,Rhode Island,44,140025,2635
2021-04-07,South Carolina,45,558631,9213
2021-04-07,South Dakota,46,118975,1938
2021-04-07,Tennessee,47,805232,11875
2021-04-07,Texas,48,2811415,49073
2021-04-07,Utah,49,388486,2139
2021-04-07,Vermont,50,20442,230
2021-04-07,Virgin Islands,78,2945,26
2021-04-07,Virginia,51,629155,10415
2021-04-07,Washington,53,374402,5357
2021-04-07,West Virginia,54,144374,2722
2021-04-07,Wisconsin,55,641851,7357
2021-04-07,Wyoming,56,56700,701
2021-04-08,Alabama,01,517916,10675
2021-04-08,Alaska,02,64013,299
2021-04-08,Arizona,04,846917,17055
2021-04-08,Arkansas,05,331704,5662
2021-04-08,California,06,3690309,60115
2021-04-08,Colorado,08,476630,6200
2021-04-08,Connecticut,09,319779,7940
2021-04-08,Delaware,10,97404,1568
2021-04-08,District of Columbia,11,45498,1077
2021-04-08,Florida,12,2104678,33905
2021-04-08,Georgia,13,1045930,18780
2021-04-08,Guam,66,8799,137
2021-04-08,Hawaii,15,30673,467
2021-04-08,Idaho,16,182951,1991
2021-04-08,Illinois,17,1272932,23740
2021-04-08,Indiana,18,698132,13114
2021-04-08,Iowa,19,355454,5843
2021-04-08,Kansas,20,306099,4932
2021-04-08,Kentucky,21,434897,6314
2021-04-08,Louisiana,22,448104,10200
2021-04-08,Maine,23,52996,748
2021-04-08,Maryland,24,422009,8410
2021-04-08,Massachusetts,25,652966,17366
2021-04-08,Michigan,26,802580,17440
2021-04-08,Minnesota,27,535260,7000
2021-04-08,Mississippi,28,306851,7082
2021-04-08,Missouri,29,593771,9001
2021-04-08,Montana,30,105883,1496
2021-04-08,Nebraska,31,213188,2315
2021-04-08,Nevada,32,306315,5313
2021-04-08,New Hampshire,33,87441,1251
2021-04-08,New Jersey,34,942311,24783
2021-04-08,New Mexico,35,193247,3976
2021-04-08,New York,36,1932145,50388
2021-04-08,North Carolina,37,928095,12250
2021-04-08,North Dakota,38,104395,1499
2021-04-08,Northern Mariana Islands,69,160,2
2021-04-08,Ohio,39,1033606,18741
2021-04-08,Oklahoma,40,442389,6669
2021-04-08,Oregon,41,168795,2450
2021-04-08,Pennsylvania,42,1064568,25380
2021-04-08,Puerto Rico,72,144294,2141
2021-04-08,Rhode Island,44,140534,2636
2021-04-08,South Carolina,45,559597,9237
2021-04-08,South Dakota,46,119197,1939
2021-04-08,Tennessee,47,806768,11895
2021-04-08,Texas,48,2815899,49171
2021-04-08,Utah,49,388970,2149
2021-04-08,Vermont,50,20669,230
2021-04-08,Virgin Islands,78,2971,26
2021-04-08,Virginia,51,631083,10436
2021-04-08,Washington,53,375381,5367
2021-04-08,West Virginia,54,144820,2735
2021-04-08,Wisconsin,55,642966,7371
2021-04-08,Wyoming,56,56802,701
2021-04-09,Alabama,01,518234,10686
2021-04-09,Alaska,02,64259,299
2021-04-09,Arizona,04,848217,17062
2021-04-09,Arkansas,05,331882,5661
2021-04-09,California,06,3693923,60272
2021-04-09,Colorado,08,478535,6203
2021-04-09,Connecticut,09,321586,7944
2021-04-09,Delaware,10,97784,1573
2021-04-09,District of Columbia,11,45634,1079
2021-04-09,Florida,12,2111799,33967
2021-04-09,Georgia,13,1047385,18825
2021-04-09,Guam,66,8802,137
2021-04-09,Hawaii,15,30844,467
2021-04-09,Idaho,16,183255,1995
2021-04-09,Illinois,17,1276891,23762
2021-04-09,Indiana,18,699472,13131
2021-04-09,Iowa,19,356073,5849
2021-04-09,Kansas,20,306518,4938
2021-04-09,Kentucky,21,435601,6328
2021-04-09,Louisiana,22,448838,10216
2021-04-09,Maine,23,53434,750
2021-04-09,Maryland,24,423849,8424
2021-04-09,Massachusetts,25,655278,17376
2021-04-09,Michigan,26,811304,17471
2021-04-09,Minnesota,27,537906,7010
2021-04-09,Mississippi,28,307094,7086
2021-04-09,Missouri,29,594557,9000
2021-04-09,Montana,30,106104,1521
2021-04-09,Nebraska,31,213574,2326
2021-04-09,Nevada,32,306952,5323
2021-04-09,New Hampshire,33,87978,1253
2021-04-09,New Jersey,34,946504,24826
2021-04-09,New Mexico,35,193368,3978
2021-04-09,New York,36,1940703,50465
2021-04-09,North Carolina,37,930371,12273
2021-04-09,North Dakota,38,104519,1501
2021-04-09,Northern Mariana Islands,69,160,2
2021-04-09,Ohio,39,1035552,18827
2021-04-09,Oklahoma,40,442805,6669
2021-04-09,Oregon,41,169338,2451
2021-04-09,Pennsylvania,42,1069713,25421
2021-04-09,Puerto Rico,72,145375,2146
2021-04-09,Rhode Island,44,141097,2638
2021-04-09,South Carolina,45,560762,9248
2021-04-09,South Dakota,46,119467,1946
2021-04-09,Tennessee,47,807921,11900
2021-04-09,Texas,48,2819137,49277
2021-04-09,Utah,49,389414,2157
2021-04-09,Vermont,50,20815,231
2021-04-09,Virgin Islands,78,2971,26
2021-04-09,Virginia,51,632625,10451
2021-04-09,Washington,53,376812,5373
2021-04-09,West Virginia,54,145299,2737
2021-04-09,Wisconsin,55,644160,7376
2021-04-09,Wyoming,56,56873,701
2021-04-10,Alabama,01,518588,10712
2021-04-10,Alaska,02,64259,299
2021-04-10,Arizona,04,849022,17092
2021-04-10,Arkansas,05,332053,5661
2021-04-10,California,06,3696900,60361
2021-04-10,Colorado,08,479514,6209
2021-04-10,Connecticut,09,321586,7944
2021-04-10,Delaware,10,98203,1577
2021-04-10,District of Columbia,11,45762,1081
2021-04-10,Florida,12,2118705,34013
2021-04-10,Georgia,13,1048888,18886
2021-04-10,Guam,66,8804,137
2021-04-10,Hawaii,15,30956,468
2021-04-10,Idaho,16,183258,1995
2021-04-10,Illinois,17,1280295,23777
2021-04-10,Indiana,18,700830,13138
2021-04-10,Iowa,19,356509,5857
2021-04-10,Kansas,20,306518,4938
2021-04-10,Kentucky,21,435930,6344
2021-04-10,Louisiana,22,448838,10216
2021-04-10,Maine,23,53745,750
2021-04-10,Maryland,24,425433,8444
2021-04-10,Massachusetts,25,657578,17379
2021-04-10,Michigan,26,818667,17552
2021-04-10,Minnesota,27,540355,7022
2021-04-10,Mississippi,28,307332,7095
2021-04-10,Missouri,29,595098,9006
2021-04-10,Montana,30,106205,1523
2021-04-10,Nebraska,31,214010,2327
2021-04-10,Nevada,32,307704,5332
2021-04-10,New Hampshire,33,88446,1256
2021-04-10,New Jersey,34,950103,24859
2021-04-10,New Mexico,35,193368,3978
2021-04-10,New York,36,1948232,50527
2021-04-10,North Carolina,37,930371,12274
2021-04-10,North Dakota,38,104732,1502
2021-04-10,Northern Mariana Islands,69,160,2
2021-04-10,Ohio,39,1037600,18827
2021-04-10,Oklahoma,40,442805,6669
2021-04-10,Oregon,41,170085,2451
2021-04-10,Pennsylvania,42,1073909,25457
2021-04-10,Puerto Rico,72,146815,2152
2021-04-10,Rhode Island,44,141097,2638
2021-04-10,South Carolina,45,561773,9273
2021-04-10,South Dakota,46,119705,1946
2021-04-10,Tennessee,47,807996,11900
